Warsaw,Łódź,Kraków,Wrocław,Poznań,Gdańsk,Szczecin,Bydgoszcz,Lublin,Katowice,Białystok,Gdynia,Częstochowa,Sosnowiec,Radom,Kielce,Gliwice,Toruń,Zabrze,Bytom,Bielsko-Biala,Olsztyn,Rzeszów,Ruda Śląska,Rybnik,Tychy,Białołeka,Opole,Elbląg,Płock,Wałbrzych,Gorzów Wielkopolski,Włocławek,Zielona Góra,Tarnów,Dąbrowa Górnicza,Chorzów,Kalisz,Koszalin,Legnica,Słupsk,Jaworzno,Jastrzębie Zdrój,Grudziądz,Nowy Sącz,Konin,Piotrków Trybunalski,Inowrocław,Lubin,Jelenia Góra,Siedlce,Piła,Ostrowiec Świętokrzyski,Siemianowice Śląskie,Ostrów Wielkopolski,Mysłowice,Stargard,Pabianice,Gniezno,Fordon,Suwałki,Tomaszów Mazowiecki,Przemyśl,Stalowa Wola,Zamość,Kędzierzyn-Koźle,Głogów,Wrzeszcz,Leszno,Żory,Bełchatów,Łomża,Tarnowskie Góry,Świdnica,Chełm,Tczew,Piekary Śląskie,Mielec,Racibórz,Będzin,Zgierz,Biała Podlaska,Ełk,Świętochłowice,Pruszków,Ostrołęka,Starachowice,Zawiercie,Legionowo,Tarnobrzeg,Puławy,Wodzisław Śląski,Skarżysko-Kamienna,Skierniewice,Kutno,Krosno,Dębica,Nysa,Starogard Gdański,Wejherowo
272.86089468608867,185.07232063653763,69.70940366592112,173.37376077209373,289.39986080184957,469.1939460385588,475.3639131064319,338.5863439290821,282.13342656964477,14.166087801199978,441.35850075261794,488.1163947456881,74.15428572815877,19.301563435079373,208.10672771975746,142.98872687106854,27.267602687193484,320.87072206836257,24.51444523703427,23.566819712690236,35.4649149373137,418.34088853946344,216.59900271045407,15.592343364911734,30.601152075868807,0.0,280.1250708225573,94.77223654369799,447.46807366388,272.8220397685619,202.54326893520994,388.07132708544026,279.2989873546189,313.81175356192546,144.83924109930584,27.679971190264574,18.761212129792543,190.69708526225347,489.645430980446,230.8221592149953,498.79141445309386,23.24467288989182,34.50230890735689,372.4495624004168,136.60488220289193,237.26905762311162,150.2431371169547,299.9364537621574,239.87690187864527,244.06449495410797,323.53832139576747,368.7194852798013,192.30677789056483,21.613999817703597,187.34096791674824,16.26345954139833,446.2965265824446,171.99561397167966,283.39380715359596,339.28248807254363,518.0523776825281,171.42429715646713,274.6607589906397,224.50056539656458,310.4251753655621,57.714577229193885,263.8848578788411,472.02050730032363,252.7278743908841,21.5416244433013,139.6790319252687,399.72983038710635,35.08371126276403,192.079376867039,336.7487356433902,439.9916731811556,27.16868910091242,175.65683533942646,53.51009607256139,23.864031230753017,193.54393382346515,358.29730175130305,471.6931386573177,18.043266255258054,260.17538202193344,374.0948475811658,179.15805033785327,50.41472205036834,286.31554444021174,198.46775944368653,254.56976746813837,38.273643692161535,172.72899072330532,218.61206386927515,234.4266360520842,206.87699221707604,174.66496307773878,121.79765835331018,426.5798280838456,499.3390064250283
10.527460693873843,119.35276746676462,261.4308756049672,303.40240918982545,274.5896032140975,273.44410191639696,447.8779429011981,218.6486551635699,161.9210524665634,266.2459132025809,173.04423766993563,292.9800888196713,212.27672221223796,260.8285911515927,102.86431058454737,163.0822948497204,275.8177681620037,177.62358747039102,268.96509350458547,261.15162365663696,308.67437957939416,165.31197504310518,263.4238068747164,272.48237956035626,299.6687854645177,280.1250708225573,0.0,279.43972231861824,228.61648262233362,89.39143700023162,367.02079264786823,391.1421180687225,133.96598043298272,375.45943352702,256.57995837593995,252.78681920617714,263.61515251899453,206.6426430080839,381.0802159046342,353.24063957912625,353.65503160959196,263.23665788713384,311.6963169826569,197.10313724712782,300.7869991363305,185.43723818963687,134.01414804683736,190.60226261080936,343.1350342836436,394.9273192163661,91.34445700166968,299.5957042559329,157.3790380200524,259.56333392891577,229.02951476482346,266.48514343725736,413.4426033735825,132.6467216896089,231.01289895814017,209.83298575822582,237.9881227170774,109.91013801519016,308.65404123935633,207.30958354310053,237.59079658061881,290.55161011771855,342.47459301518364,277.19873267158965,305.1462324495848,298.48941538586473,153.38619596406392,120.13111771396622,254.8439615996795,350.5660166129025,216.29741986236942,245.20816815420875,258.36850924256515,228.35996444925902,313.3605191551755,256.2638970710394,118.8494113569181,149.70784715799041,191.65217595947837,266.614984903191,19.968745667501512,94.27973527728896,142.92360565142502,230.65666471902597,9.437766453805827,200.4766088645849,121.69157772965352,311.0797958754759,134.5192270873859,68.87402677368982,109.85875830131529,298.01225905095964,254.2408781866249,325.3400965691587,244.86334871649038,311.939185073408
275.17156191013476,162.93705368521657,157.98383189443607,78.60658308135389,204.81287581546061,412.1299109026148,383.50644988158257,272.6405515138753,331.29103557423963,90.56619872764315,451.5720814371601,429.69541256364715,85.49000575885319,93.75125723669058,239.44113607953506,191.2856705706867,67.52146724911859,264.44579081396654,72.07023186083089,79.83812091112472,123.63280702178872,387.28367904792975,297.34631530986053,80.36395142918043,77.44638573680282,94.77223654369799,279.43972231861824,0.0,399.8122995834759,242.01762477351832,116.04468682821621,295.31428985518033,233.42391043687692,219.0947793384331,229.24461121630029,97.98900386853634,84.64466502950884,121.63763628603091,409.2604147339971,137.2697712040966,425.9671452832723,108.76628816675563,92.07287831153506,317.75679462238105,229.4278872258276,173.96490696112363,148.66088445565757,237.629346558303,145.23697164409313,156.45645045198603,345.2577862806905,287.4607814215621,244.80761469812379,86.96471348296546,109.6052073071744,101.96807759179556,355.6449448682913,148.68325746886137,208.47030317821338,275.8418495144333,511.27184042492456,174.01748586505266,358.2007527463566,291.311154286349,375.12876354516,41.66938441616819,169.19059249987725,414.4793004798645,160.32287058042817,88.78978553308669,126.58926496436001,397.37913783675333,70.76767965389445,102.84790413374485,392.29918285344445,384.68990450324446,77.86315465693367,251.20573063744985,67.79411574924873,93.209749980581,167.1312549090524,390.832017788656,462.9542627351213,81.67582363440201,260.41936644645796,367.1175489995824,224.5179526301101,107.28710751658632,282.9222554871876,265.02912976324274,294.54605303601534,83.83503666994355,212.37240955563442,210.77280419748703,199.92234385169584,294.7907214161814,256.7081781674801,47.20107847207434,368.3060800181501,437.8925606347534
238.94023090687003,264.8599334358999,456.2949272994007,375.3053088486112,254.57368904046476,54.13498005507449,328.8735958483092,147.02353706882369,386.4573180757584,433.7468502132357,272.20283394695,69.96274748087589,373.63848374410253,430.3113709588675,327.31777487045565,374.1151931407077,431.49663089798463,137.43464991519267,427.67906876980334,424.2421982412148,482.0821204586204,82.1772750293987,490.0730027505489,434.60100836471327,454.7621055727659,447.46807366388,228.61648262233362,399.8122995834759,0.0,179.59882158308707,431.3303224034436,318.37358048976245,168.76138158155769,358.8092121614989,472.60212074171034,424.7978801584074,428.7188470218172,280.13755119649056,210.6935826895524,393.5281513929325,158.2453318718012,438.9721531912743,470.12318288025807,85.83895359057773,511.4365993098537,227.91409466901155,306.0627829342755,168.479574760597,374.2663543948058,438.92577857017704,292.51298139972226,208.23334987219667,382.4393204945631,426.084484180282,297.7165761236834,438.94610192360636,300.58351503168905,276.6478421637089,216.87671602927793,138.29098065314506,229.4853471025954,294.19698278558684,537.2088721797606,435.53940878965767,461.64239252772563,430.38466293467116,355.26820310890145,57.70614312964759,319.4027719545035,459.2228949306007,309.5164765768587,205.47142305435762,413.84218667305123,417.543863117877,432.3792574903931,41.65182964578115,420.7100365587797,451.12124420111434,458.7073639951255,425.88203969065097,255.36921624964472,341.7602653027298,196.5495048133609,430.0523947716204,239.35824215157638,185.65745621894695,364.070561426542,407.47861401897944,219.26058307570415,426.7467104574775,349.4964147190111,465.6941610501389,352.0348653943858,249.41286572163963,213.6885091413161,522.0055593676502,476.0035218491872,432.5989608345461,61.280939681428094,91.19011687960892
95.3438123244166,87.75799670600121,276.8252886815037,244.16911652865036,188.6705954191369,212.60822214799583,358.5359343908254,130.89019608972254,243.50565849865689,258.7768242131561,241.21298096537646,232.6087674746847,198.72827149428417,254.7479440573159,161.01834785769407,196.92135753779067,260.08691787261426,90.83756077141848,255.16671692060848,250.29935783635517,306.4001406063793,146.82875199136404,320.94360547418785,261.1985801960191,284.15054201693243,272.8220397685619,89.39143700023162,242.01762477351832,179.59882158308707,0.0,307.6625764202735,302.80376654385134,44.578166995695454,293.8921599865735,295.39322274127625,248.50315772057007,254.30224598885766,140.62973529950193,297.4918758731168,285.07090435695494,277.0982788247577,262.0821002576473,298.7091604518359,122.16113857678128,332.5214865136181,105.10189713833627,126.91251522757726,101.21611898094255,271.7570213441767,329.4721357604013,180.44134533724977,210.35907225547038,213.78907152536905,251.21402153615662,163.29231399560737,262.8072067470239,324.0849926809608,101.01026794010791,143.6293828047559,122.92666550056218,275.87268857374926,114.79515436128689,373.90729147024933,272.01318888884543,317.738895603623,264.9432777179412,266.1098640459646,216.05622409001768,227.41927315278716,286.81185817323984,133.15947921473293,172.84098569960432,240.86316615379513,291.5795967902413,302.04153844891204,182.5896417556854,246.89945571118426,278.0494348274629,291.86076305159986,250.19333439781906,79.53427920327164,238.8640620413581,227.29113721023847,256.1477424178752,85.94932176630343,139.19873532105737,192.2985132005718,229.84273511517378,84.21330951526265,258.37942434171265,199.52317750577515,295.51048624572275,178.39495172725077,72.65999737716811,42.138068274015964,348.91058058463295,301.71083592821475,282.95319745472517,176.04145530838883,248.66353667719906
365.1129536598558,248.12602776307398,270.5172967911258,63.95101661234073,187.2478327472324,429.00025619879966,318.2633889486924,286.95271331238723,442.5908660468758,202.1631137781172,539.3822521923823,443.374661100098,199.65039878394307,206.43975429627073,346.7527384960543,305.2511600294303,177.08623154926028,295.5655803206773,183.5732897736766,192.9086098680478,222.7808730030357,440.24278935998365,412.93746276116224,190.58172614022234,176.58629024330537,202.54326893520994,367.02079264786823,116.04468682821621,431.3303224034436,307.6625764202735,0.0,230.29496382477097,283.38677510060097,140.25623967991072,343.7811082939277,211.97155294875103,197.00693959660896,167.0573246809539,380.69245329534226,49.52250633508427,413.6602339299248,220.72576124895383,186.07698352307762,345.4928369060679,339.0552171538605,211.18362337131938,248.9520520039882,263.349611361805,70.2336604019891,41.526205476001465,443.86315316314716,266.46472189342404,358.4575562901836,200.0985906909295,144.56472585998984,213.31944525641092,297.4627943426684,235.75434460170592,215.55916561001135,294.16635374026686,583.4611120927486,273.1211239343414,473.38783529094235,406.93952267525066,490.07534106118584,144.94420294261178,100.17941904230624,430.452115145481,120.56397902623323,189.3047279632675,224.69561219487966,477.36071888850176,185.42530499301245,16.455339090596237,504.89959776884183,406.0722833711028,191.57310200324164,367.18281469662463,156.49284481487558,206.75866574522584,248.19498753161048,494.03413061527596,534.9190312127492,193.43042586029912,350.00900161046656,444.658585096447,336.906811981715,223.17117224160526,368.3061893985121,380.745936453899,403.3393398064074,177.0290004961224,323.5898807808637,299.3810032870509,267.86595232344484,408.2854893813186,371.9443140514352,81.13106906938604,386.20687972144304,446.12917947595594
395.5331689999108,308.2361315898171,441.60676642686,220.07965016016936,120.67073925222844,288.62926376807377,89.22059665471792,191.1429976416919,528.6343505232088,380.81457730138,533.3838911135181,294.408087581516,344.01515028552996,382.16162492810236,430.72302267959844,425.1295306717797,361.1337423179754,228.1899044952682,363.87011760227347,368.9187845480229,418.85276136670655,368.8442626918377,556.8989625168189,372.7402405426742,372.6565082209102,388.07132708544026,391.1421180687225,295.31428985518033,318.37358048976245,302.80376654385134,230.29496382477097,0.0,258.8854466932299,91.07649317611082,501.16196699851645,383.32037518217635,374.36416084782434,222.997608765404,173.6880391796813,181.39470085262815,225.8012032188873,397.10005902104183,386.76562311557984,249.48817576082175,514.7817392555146,212.4783345911274,339.69005589921676,204.29645168434382,162.74234922414465,207.1436797070431,482.47046155585014,111.12737165522142,468.1395130614748,375.23822816900497,212.92570343782415,391.67183289680884,67.77280180922175,305.36765039901155,160.4120449141426,202.3322463596492,532.4319141656038,352.61148800392203,618.3049371877047,527.8708199646487,595.7922428373686,336.70098706106194,132.81802007367065,288.12958414905796,135.34527928012298,384.0998290373033,320.5671142375974,459.9886973698035,357.53331986744087,227.6204353735818,591.7923487953509,279.3203117783476,365.9885050456887,507.66729941587,359.79525419100213,380.050360023028,300.455100740914,540.7480714538389,489.43864811341,372.4349050128709,383.4398030243313,427.2233379075986,443.09447699529176,382.2132862943021,386.7857385286389,505.61011665139057,483.27187137313376,378.12505215856265,426.83802965064496,345.8850257021305,285.58462158199535,567.54231720728,522.3626958134657,290.59820296342735,257.88878829593887,287.0341532167876
139.73925774674458,101.43134475446332,293.8849680125581,221.6621003032941,147.0852905277551,191.4990842033353,314.02862813349475,88.61864209493567,285.73874363239054,265.74381856731304,280.0311262378495,210.99960548344518,205.93724403723874,262.582004852046,198.54144575200337,224.9402331858257,262.7700295125802,51.458507143519626,259.07011751867145,255.9354982986182,314.20910642265784,157.6582141200136,354.1560537957737,266.1336996409965,286.0007317408672,279.2989873546189,133.96598043298272,233.42391043687692,168.76138158155769,44.578166995695454,283.38677510060097,258.8854466932299,0.0,254.81571871471502,321.8180625627621,257.50522106717995,260.5380258485973,118.99416624296953,257.5963511363413,255.44800488440092,242.69382205928864,272.0161678685865,301.3734156124414,95.29240762799616,355.1778460366151,72.76907975656023,144.85754114620573,56.67509260201695,240.171974140765,300.89429109334515,224.9878106780197,165.98913198613388,248.84126553546344,258.07403871793235,139.98394098590367,271.48217460302044,279.56311592424794,111.12089229362358,101.11317422864225,81.94555173232933,303.4808913978986,139.83255149244465,409.4657513737993,308.5444676446971,359.1003702942137,262.11570404398896,231.0712931327181,194.57300468143478,192.01442057869153,290.5539231035256,143.62360498754083,209.04983773586716,245.34286521044277,267.8959995274647,345.34203267312193,161.74070741618138,252.37935053948613,309.09491140429196,290.27193180981766,258.23678175417945,91.08977631001699,283.40938863017664,255.61137176096298,261.71695690375793,129.67992434720813,175.23309124582562,225.86513417591044,241.44484349535315,128.7087032252925,292.8130561251792,241.12483552300515,296.94045301018406,210.85429350413818,106.96664173599099,50.58494098321785,379.1551476988863,331.4122054160646,269.8254634374388,150.6655857130573,224.4723466420396
377.5199587310656,273.08310403047835,373.4433603905573,140.68169026884587,110.32429056759501,340.7398862289515,178.06383343383726,214.636155608585,493.43428194767404,308.54144148616626,534.5267761812563,350.7543554109151,281.2360025669928,310.86730659958755,393.38745066350526,374.3668072733344,286.54416965242666,241.2681744719008,290.53183233179146,297.09557431566714,341.84065261801703,392.5531726505924,500.644065984702,299.10838085785946,294.69010765389265,313.81175356192546,375.45943352702,219.0947793384331,358.8092121614989,293.8921599865735,140.25623967991072,91.07649317611082,254.81571871471502,0.0,439.04223267642533,313.4716044689533,302.29818425058625,178.582241037836,255.0841898007393,92.51158071475476,298.87087589510895,326.04071483323804,307.660326476034,278.3557838255077,446.3491793741715,190.26984409011192,295.3098219555897,210.3780465345423,76.36207939306432,116.19948100244957,464.4092865415329,158.78947659855396,422.4803976319025,303.9053932000577,161.24048041782447,319.81615333916864,158.82630403801102,266.3026982488518,156.29417627814985,225.0074303471967,552.0208357330644,313.2282785780923,562.6000592220026,479.55643846802735,554.4844264536182,258.9712893118189,49.93978747595834,341.1439499217156,74.09000334581245,306.80187504037536,272.96221367006234,463.85272084057306,286.5150339086473,139.21013131635482,557.5848634054951,324.6152521102145,294.56446346058556,451.7577293380396,279.31531558972114,309.4678940074224,267.7119569572545,521.0349885181406,505.76661054452927,299.7855064974712,363.64941860210763,430.0458550640842,397.9333554440108,316.3423838279839,373.1838472634929,455.35064249219823,449.20640234642013,298.7177932572622,382.1823811551405,318.8074380125261,265.601933571298,505.83718618788015,463.14627686111925,206.46752588127242,302.9505936687605,347.92533058297926
246.4095846378718,222.2974444502323,75.20429930530312,304.2441486216239,388.06423573428174,507.9908024236771,583.2347537554192,402.3716693132846,176.93325726518938,142.27290628078123,378.06156636332656,527.9832659531938,158.11914951082238,137.56211990758084,154.82979893327533,98.58343007580143,167.59018973532645,372.23961550390027,160.54142636269765,150.90889392381314,140.5216661159567,420.1358194048698,72.35721427396074,154.26734651161593,174.80536926262067,144.83924109930584,256.57995837593995,229.24461121630029,472.60212074171034,295.39322274127625,343.7811082939277,501.16196699851645,321.8180625627621,439.04223267642533,0.0,131.81387554144578,147.00959942579792,281.05506490291145,569.1275805764363,365.43677964228283,563.2748479043137,123.92527421210968,172.5804374829643,415.32747270191686,48.301281182854225,311.12390760760195,179.20702625740535,362.67899781283285,370.50852212031714,384.9510399214257,256.2006465496735,455.82191663208766,105.63389368818305,143.73639315752604,288.36293995725725,131.57600754844887,551.13949208087,216.37841654789977,366.8819974990766,399.11261119910216,474.60402910685747,182.2220187204123,130.02307419297395,98.694261090621,178.95264865746563,200.09557129692328,389.96828490586415,511.4227781337149,369.8622713574949,163.34757265996512,189.43594918365895,359.5499201524872,158.6230041016257,331.6789853394773,215.73183938082906,477.9529603165903,152.21245364792537,43.50300593347952,197.78248933987598,137.03473497773467,232.82327145478922,269.3514988546063,434.5185886134107,150.75949337783808,240.14786892663622,344.04823976082275,113.97381520288577,123.4480318025362,265.53114919957653,79.28369868244006,170.62170216380636,179.7160505871343,122.50781919090745,223.48780301196587,271.2600900955152,66.80857135093257,30.60308240129716,264.7018375343001,470.37084024640495,543.6684412818676
245.40898842252463,160.85081975443006,60.261271823980515,174.997201146443,279.3776483293013,448.40564776848373,469.2627046395664,320.94402786683423,257.2958614458024,15.134751337955283,413.69152248505566,467.57062185114916,51.74476235190896,8.878753389880202,180.81447029297223,116.78550401132574,37.721971082202536,300.90017486216544,29.761202137806016,19.36415208492933,57.980827214677,393.1709173217484,201.56635696494092,26.139342928277742,54.026134688312204,27.679971190264574,252.78681920617714,97.98900386853634,424.7978801584074,248.50315772057007,211.97155294875103,383.32037518217635,257.50522106717995,313.4716044689533,131.81387554144578,0.0,16.66735479931317,176.75748839608556,476.18691718734334,235.0867303658541,482.3344007623886,15.151159353267222,61.53775158969028,351.6452492260872,132.87759087447554,220.31201224707212,124.17537991870304,281.6901210845774,241.8325417107522,253.1445229059393,296.0705248813418,356.32307677275224,167.42815792832695,12.498508047085213,176.48665649814637,14.323465691345838,439.1514544913269,148.31858615484492,269.3073336099389,320.92625194116806,490.6392780930061,144.56367877787446,261.5076981951901,203.5291889888708,289.2948513614526,69.4777398792103,263.66693533727926,451.3317478352982,248.56157958784905,48.155002896630066,115.56759407805534,372.2488756867497,27.317070469829456,199.9429015194429,313.39770264946776,418.9327146049548,20.398786467381576,157.6637572956988,75.11104791600377,5.685341591231716,169.78556425215623,331.59788414774556,444.41226672130415,20.839341746678954,232.8550396406265,346.8605928496016,152.9932535929528,22.756310762309305,259.100610229567,177.1932024025283,228.2733065417419,63.807596567402406,145.84899754465624,192.11634032155152,211.19408446788066,196.87286137587947,160.18765270183167,133.46675256285104,406.2799493942362,479.4985993191515
256.6151999379533,166.57878224789175,73.71393031526033,162.72184257448365,273.34892172463344,450.4853038412858,461.07293908727763,320.3020483606557,273.5050211840638,6.4927491829617505,426.6661974722352,469.4290257813166,55.574961389820274,9.448683794382637,195.2751861965581,132.52282142140209,21.15820362387488,302.2221271418604,13.547646496005417,5.536023370286689,53.997935038892436,400.0231462323504,217.39880127129268,9.897410263573535,38.54451948315881,18.761212129792543,263.61515251899453,84.64466502950884,428.7188470218172,254.30224598885766,197.00693959660896,374.36416084782434,260.5380258485973,302.29818425058625,147.00959942579792,16.66735479931317,0.0,173.199660073549,472.4986739992938,221.8874008967371,480.80762658772863,24.129704226212418,48.255802453572635,353.73309373996614,144.81125900386704,219.07335645421253,132.5498917940143,281.52643544192136,229.5661298010591,238.33770295857508,310.0299140568756,351.87351748665327,183.68185183707098,4.570826482159537,170.83180053669713,17.518373184701563,431.52804973409195,153.40357515219108,265.9611484753798,320.8661070715657,501.60300823823025,154.35427426189503,276.9425674543151,220.18884324921572,305.96144563243513,53.332462809957754,252.38065009444819,453.3199140517388,239.1703869347457,34.91692802913563,121.21441694083343,383.4880772922711,17.466315240360405,185.42725741642917,329.92591819020305,421.26280312860996,8.932664428734341,174.0142368537114,58.76108933702223,10.986756814210317,174.95058535888626,346.7159907843592,454.9856183585393,4.178788348753443,243.6473419406757,357.3389835363075,168.68353542200904,37.32348669073731,269.57709497509813,193.8575301847678,243.78990582003757,49.07038362939249,160.95335238247193,201.11567852241024,215.74134498866758,211.31850160165448,175.8319988646021,117.74164554724267,407.9109861204662,480.72740471314125
206.6341875934021,95.17209350447631,229.02773783549557,103.82613722413156,107.00917322184411,290.5276146593896,302.4338880329788,151.5984791239047,314.88560300685936,179.47370414379736,376.05730918879794,308.05834603828424,129.10329684875188,178.57756323582294,214.88000473268812,202.1902281017683,167.80327072803112,143.47709120385454,166.91572770474954,167.7780828873912,225.78913107394902,276.60797679733673,334.1027306434128,175.4577139352208,187.70055185473623,190.69708526225347,206.6426430080839,121.63763628603091,280.13755119649056,140.62973529950193,167.0573246809539,222.997608765404,118.99416624296953,178.582241037836,281.05506490291145,176.75748839608556,173.199660073549,0.0,299.49263050389095,146.95298855058434,308.79559823692233,191.8202558510541,203.63113671049098,196.74081663040184,300.4359057121234,52.56140329897762,118.19990911650628,115.99223727829691,136.56226806536802,189.9999630773012,291.1767369654261,179.73844927884429,246.75800966780773,172.37737076201094,22.858288328020674,188.4478142391813,270.10380976634184,87.72496917202024,92.76404046705613,154.33434505098697,416.405244862731,134.74637644243418,395.3693179627291,305.68148739386726,377.24746721347196,157.20734804049016,138.66400725479048,292.8561704768133,104.61974680244604,195.52301893224805,97.75497038878105,311.515075953336,155.8639049131798,151.03727832244252,379.02426861338057,263.2854007773002,164.27108373422172,284.9129904573491,185.81738873939727,175.1912909634851,91.029679469925,346.07781277684535,367.8620924021529,172.81361388858252,191.8963706100826,278.4196963851168,221.8370857909366,169.14163672859047,206.42247414624356,282.8878823058279,270.63075462821627,197.22416662667635,205.7509995452324,143.59649732728565,101.59991839037382,346.6066476652648,300.5210650550043,152.5714972034091,246.684076410195,316.4504461980305
389.1946208790299,348.4840159566797,526.349542548055,348.9419086856646,205.03182242100726,161.7691988320566,136.17573554686285,169.71185271120007,540.6314297571174,478.8264833708114,475.324650865229,157.0919805703904,427.3339488523279,478.05724886876766,456.13518075382177,476.7096125393091,465.5643499860221,206.99047486807697,465.5026372046217,467.0366918045185,524.3333448741681,286.249380245838,609.1295871788591,474.2226661889605,483.3628648115627,489.645430980446,381.0802159046342,409.2604147339971,210.6935826895524,297.4918758731168,380.69245329534226,173.6880391796813,257.5963511363413,255.0841898007393,569.1275805764363,476.18691718734334,472.4986739992938,299.49263050389095,0.0,331.8419710066288,63.11370839750508,491.2767989307344,499.0570931432138,186.86459869914248,595.4307230267704,259.2069892138444,390.43589213902385,207.8795862170332,310.62814145647957,367.5701944344782,465.592012413898,121.80519967726165,505.6872394018886,471.809071460088,302.8609076358649,487.9326020304557,120.56359039243027,352.9708743150814,206.89779154567964,175.65088015627697,440.0389576837745,392.32931646469746,666.0308034952005,565.8167417122038,615.1991168155811,449.7046163711611,281.47014131722665,159.35880328503805,263.13862485406355,492.5205431189148,380.15876035117094,403.6675335303917,455.08803130159583,373.18309613136853,597.3442082257712,170.0833328467119,463.5663148079787,562.3866000652421,477.0248906334293,474.68353257795377,338.1770646316329,521.8051997658989,406.5322489283913,471.9246145332033,382.27224987760263,376.80267326853937,482.090024487121,467.2882314289935,373.47880785693354,549.0923905683494,496.9858248796591,491.67397934202984,466.57301872463887,364.4813861937612,304.66239327113055,630.6840614006778,582.894834651703,421.1632705079794,155.68711965373424,141.16700659961924
352.72296828825296,237.6057974483861,295.2158111481019,61.99579194924187,143.17495471464323,387.31966913792434,269.8583044427431,247.1961681027992,445.84330991826954,227.72922175663462,522.9430285296734,400.79109848439134,212.2961891027785,231.02061550736096,347.1381735033463,314.44797018105265,203.91637643521952,260.5485231332443,209.11907619141172,217.10785069274456,255.7308003697563,409.34446825958617,431.63475548481574,217.13441685933142,208.46331534670466,230.8221592149953,353.24063957912625,137.2697712040966,393.5281513929325,285.07090435695494,49.52250633508427,181.39470085262815,255.44800488440092,92.51158071475476,365.43677964228283,235.0867303658541,221.8874008967371,146.95298855058434,331.8419710066288,0.0,366.47424534636974,246.01613159101638,220.17504881522132,308.0664354721451,366.57889870488435,182.77967609206635,247.09638099578473,227.8248152414734,21.397055770221375,45.894140770858634,435.50065736614584,219.41297156985976,366.2201199950009,224.2294347756741,124.30037965896244,239.1318634953717,248.2745032465448,226.9875245921016,176.66130200949988,255.31880687931366,558.6492425445354,269.36818622022395,493.14743340890476,418.9111042980523,499.24490257102394,173.80441566810183,50.7170209094209,388.5393479556197,75.68513831354204,220.98596761285646,222.8489134322817,457.4813475079092,207.7800001426723,46.69915171707106,509.4076845177273,365.814079200384,215.09416630558133,384.0777559945399,191.02878801881056,230.42241899703862,235.58897670479905,488.5486422448317,510.4910525447385,218.8289202092852,337.8035182280438,424.06888797247757,343.09980424064634,242.1915053377505,353.2876572772618,393.32862834709937,404.18793042349347,211.09470142454248,328.5446676301915,288.2446233385859,248.03301510537992,431.5069707564161,391.9290778838692,116.10095474314242,345.33200140939186,402.32537191498926
362.7016331654503,341.0230054747563,527.9208141875864,374.0654212452824,228.8359437640103,105.59782582580046,198.72017327667217,162.33385248272398,515.4414484979441,486.8920241250782,429.0879324835569,97.27059457036076,431.5907383476088,485.321083971098,438.11543277297983,467.381155216565,476.56146669365654,191.4586823451168,475.4007576285821,475.5122587724595,534.1206903456381,238.26964969404472,596.604069248749,483.789698829922,496.33761673619864,498.79141445309386,353.65503160959196,425.9671452832723,158.2453318718012,277.0982788247577,413.6602339299248,225.8012032188873,242.69382205928864,298.87087589510895,563.2748479043137,482.3344007623886,480.80762658772863,308.79559823692233,63.11370839750508,366.47424534636974,0.0,497.47386781268546,512.2512927133585,156.83318669121059,593.8208418771064,262.0245101648275,384.37476188199787,202.27179310724176,345.0841972291016,405.88414870116594,432.65432269674386,147.198607297297,490.3804333196759,479.530647482599,316.64449966733923,495.04062692898236,180.32179147662245,347.8956392422547,217.62535082867683,164.39505496136485,384.9668430415456,382.1674855970772,650.8358957119101,549.0855645069358,590.9655286605282,464.6146492484705,317.7141646467467,102.60536985987784,293.30653442504126,504.3186128902164,377.8611439449029,359.73431268246713,463.73875916755964,404.19767760785385,568.7638205616392,120.83788678219746,471.94404326717074,551.7885470044577,492.83687578662557,481.56215722801534,330.4875149053063,486.73757309050774,354.55247795735204,480.7810197394496,357.93819973536523,335.68849873186593,468.03098342075424,470.7377648980933,345.2756307608456,534.7421336311793,473.5396939708482,505.577239250147,453.30247524587327,348.184493380327,292.71862336876103,621.7559074396337,573.966256488144,444.1782881339092,112.13625128488556,79.43819678736354
