Warsaw,Łódź,Kraków,Wrocław,Poznań,Gdańsk,Szczecin,Bydgoszcz,Lublin,Katowice,Białystok,Gdynia,Częstochowa,Sosnowiec,Radom,Kielce,Gliwice,Toruń,Zabrze,Bytom,Bielsko-Biala,Olsztyn,Rzeszów,Ruda Śląska,Rybnik,Tychy,Białołeka,Opole,Elbląg,Płock,Wałbrzych,Gorzów Wielkopolski,Włocławek,Zielona Góra,Tarnów,Dąbrowa Górnicza,Chorzów,Kalisz,Koszalin,Legnica,Słupsk,Jaworzno,Jastrzębie Zdrój,Grudziądz,Nowy Sącz,Konin,Piotrków Trybunalski,Inowrocław,Lubin,Jelenia Góra
300.8683772815651,218.6909529022374,68.99158624951653,201.220181739364,323.1115186293713,504.42329243328635,506.78797117831243,374.03980087468545,295.04242342794043,48.49617055158624,465.5070914332775,523.3959633632332,108.44372364981783,51.79563599033213,229.83117836462787,161.72334072711516,59.07823008811711,356.2160009355079,58.89724853266375,59.0043890023598,0.0,451.14099714469006,212.68555621593808,50.34900200328923,47.3099286529696,35.4649149373137,308.67437957939416,123.63280702178872,482.0821204586204,306.4001406063793,222.7808730030357,418.85276136670655,314.20910642265784,341.84065261801703,140.5216661159567,57.980827214677,53.997935038892436,225.78913107394902,524.3333448741681,255.7308003697563,534.1206903456381,45.582748889517696,36.90974017610368,407.65914399456193,120.70509339615172,272.70495020750155,182.0117999207102,335.40092727720213,266.6389235258709,264.0542289052876
175.81595163337946,233.72678431128395,415.2412996392688,379.15948129334816,282.70711367785697,136.1761932929324,393.8070102178976,180.09196694909636,314.3036860438517,404.2100316831623,190.8357875445268,151.91895577786016,344.5711293966993,399.87165838503347,268.0084759717187,323.66173577419863,406.6507770381706,151.85257115934493,401.51809757713613,396.23241492685725,451.14099714469006,0.0,428.31434765609544,407.2723622166928,430.78392628236105,418.34088853946344,165.31197504310518,387.28367904792975,82.1772750293987,146.82875199136404,440.24278935998365,368.8442626918377,157.6582141200136,392.5531726505924,420.1358194048698,393.1709173217484,400.0231462323504,276.60797679733673,286.249380245838,409.34446825958617,238.26964969404472,406.13953876318544,445.1759302689188,119.37826636902554,462.5793448152613,229.07201522066774,269.37679898965894,184.04555047176956,392.3893952877527,455.1952255634898
252.89904541492206,261.3533966322768,147.2663270679405,369.83327599020856,440.0612691826964,530.8058716020025,635.7141709928779,439.76370373755327,140.23142668424632,213.07932103327693,353.1031844959564,550.762611199131,220.2977111358653,208.00899538056882,162.8033941531721,133.87914845346845,238.32108869989472,405.60123774280873,230.9344969138253,220.89808307677717,212.68555621593808,428.31434765609544,0.0,225.20205524142506,246.80382303436485,216.59900271045407,263.4238068747164,297.34631530986053,490.0730027505489,320.94360547418785,412.93746276116224,556.8989625168189,354.1560537957737,500.644065984702,72.35721427396074,201.56635696494092,217.39880127129268,334.1027306434128,609.1295871788591,431.63475548481574,596.604069248749,195.04233846457007,244.91829486414824,443.1027124436378,104.38550928501202,356.6489777892397,221.6249558895459,401.26260003155267,435.0806831947816,453.7458698682569
265.6101032812783,173.60736484413073,80.00942829019372,158.91479802424018,273.8140359597158,455.4349486639841,459.9217854869987,323.9047975328991,283.3049591550082,12.171998238857405,436.14419177913715,474.2547975466449,62.75212511967496,17.873201238376502,205.09550366308432,142.40552595555232,13.49607358380905,306.89803721727054,8.935159392632649,11.350207996945771,50.34900200328923,407.2723622166928,225.20205524142506,0.0,28.691918576512798,15.592343364911734,272.48237956035626,80.36395142918043,434.60100836471327,261.1985801960191,190.58172614022234,372.7402405426742,266.1336996409965,299.10838085785946,154.26734651161593,26.139342928277742,9.897410263573535,175.4577139352208,474.2226661889605,217.13441685933142,483.789698829922,30.35916139865513,39.218690285821566,358.75172096843994,149.5396021301163,222.51703463392215,140.7318707393614,285.4410219284349,225.60091928624794,232.02929312354314
293.0479274805735,197.2074890404897,99.60541628201113,154.1718924209325,280.2487327081622,473.2063004623752,460.9422660467504,338.5297948312329,311.1963144793218,38.96269509941351,464.40812102989344,491.6777390751249,88.01618904463294,45.231366186346776,233.78576528092944,170.7807149204095,24.26937557477023,324.3367163809873,30.707749771676706,39.397698406792266,47.3099286529696,430.78392628236105,246.80382303436485,28.691918576512798,0.0,30.601152075868807,299.6687854645177,77.44638573680282,454.7621055727659,284.15054201693243,176.58629024330537,372.6565082209102,286.0007317408672,294.69010765389265,174.80536926262067,54.026134688312204,38.54451948315881,187.70055185473623,483.3628648115627,208.46331534670466,496.33761673619864,53.60562304188684,15.932793395115906,376.89631915792967,163.28115033764726,237.29443832340075,166.85051333071513,301.0347468120632,219.35895414661687,218.03308576829514
272.86089468608867,185.07232063653763,69.70940366592112,173.37376077209373,289.39986080184957,469.1939460385588,475.3639131064319,338.5863439290821,282.13342656964477,14.166087801199978,441.35850075261794,488.1163947456881,74.15428572815877,19.301563435079373,208.10672771975746,142.98872687106854,27.267602687193484,320.87072206836257,24.51444523703427,23.566819712690236,35.4649149373137,418.34088853946344,216.59900271045407,15.592343364911734,30.601152075868807,0.0,280.1250708225573,94.77223654369799,447.46807366388,272.8220397685619,202.54326893520994,388.07132708544026,279.2989873546189,313.81175356192546,144.83924109930584,27.679971190264574,18.761212129792543,190.69708526225347,489.645430980446,230.8221592149953,498.79141445309386,23.24467288989182,34.50230890735689,372.4495624004168,136.60488220289193,237.26905762311162,150.2431371169547,299.9364537621574,239.87690187864527,244.06449495410797
10.527460693873843,119.35276746676462,261.4308756049672,303.40240918982545,274.5896032140975,273.44410191639696,447.8779429011981,218.6486551635699,161.9210524665634,266.2459132025809,173.04423766993563,292.9800888196713,212.27672221223796,260.8285911515927,102.86431058454737,163.0822948497204,275.8177681620037,177.62358747039102,268.96509350458547,261.15162365663696,308.67437957939416,165.31197504310518,263.4238068747164,272.48237956035626,299.6687854645177,280.1250708225573,0.0,279.43972231861824,228.61648262233362,89.39143700023162,367.02079264786823,391.1421180687225,133.96598043298272,375.45943352702,256.57995837593995,252.78681920617714,263.61515251899453,206.6426430080839,381.0802159046342,353.24063957912625,353.65503160959196,263.23665788713384,311.6963169826569,197.10313724712782,300.7869991363305,185.43723818963687,134.01414804683736,190.60226261080936,343.1350342836436,394.9273192163661
275.17156191013476,162.93705368521657,157.98383189443607,78.60658308135389,204.81287581546061,412.1299109026148,383.50644988158257,272.6405515138753,331.29103557423963,90.56619872764315,451.5720814371601,429.69541256364715,85.49000575885319,93.75125723669058,239.44113607953506,191.2856705706867,67.52146724911859,264.44579081396654,72.07023186083089,79.83812091112472,123.63280702178872,387.28367904792975,297.34631530986053,80.36395142918043,77.44638573680282,94.77223654369799,279.43972231861824,0.0,399.8122995834759,242.01762477351832,116.04468682821621,295.31428985518033,233.42391043687692,219.0947793384331,229.24461121630029,97.98900386853634,84.64466502950884,121.63763628603091,409.2604147339971,137.2697712040966,425.9671452832723,108.76628816675563,92.07287831153506,317.75679462238105,229.4278872258276,173.96490696112363,148.66088445565757,237.629346558303,145.23697164409313,156.45645045198603
238.94023090687003,264.8599334358999,456.2949272994007,375.3053088486112,254.57368904046476,54.13498005507449,328.8735958483092,147.02353706882369,386.4573180757584,433.7468502132357,272.20283394695,69.96274748087589,373.63848374410253,430.3113709588675,327.31777487045565,374.1151931407077,431.49663089798463,137.43464991519267,427.67906876980334,424.2421982412148,482.0821204586204,82.1772750293987,490.0730027505489,434.60100836471327,454.7621055727659,447.46807366388,228.61648262233362,399.8122995834759,0.0,179.59882158308707,431.3303224034436,318.37358048976245,168.76138158155769,358.8092121614989,472.60212074171034,424.7978801584074,428.7188470218172,280.13755119649056,210.6935826895524,393.5281513929325,158.2453318718012,438.9721531912743,470.12318288025807,85.83895359057773,511.4365993098537,227.91409466901155,306.0627829342755,168.479574760597,374.2663543948058,438.92577857017704
95.3438123244166,87.75799670600121,276.8252886815037,244.16911652865036,188.6705954191369,212.60822214799583,358.5359343908254,130.89019608972254,243.50565849865689,258.7768242131561,241.21298096537646,232.6087674746847,198.72827149428417,254.7479440573159,161.01834785769407,196.92135753779067,260.08691787261426,90.83756077141848,255.16671692060848,250.29935783635517,306.4001406063793,146.82875199136404,320.94360547418785,261.1985801960191,284.15054201693243,272.8220397685619,89.39143700023162,242.01762477351832,179.59882158308707,0.0,307.6625764202735,302.80376654385134,44.578166995695454,293.8921599865735,295.39322274127625,248.50315772057007,254.30224598885766,140.62973529950193,297.4918758731168,285.07090435695494,277.0982788247577,262.0821002576473,298.7091604518359,122.16113857678128,332.5214865136181,105.10189713833627,126.91251522757726,101.21611898094255,271.7570213441767,329.4721357604013
365.1129536598558,248.12602776307398,270.5172967911258,63.95101661234073,187.2478327472324,429.00025619879966,318.2633889486924,286.95271331238723,442.5908660468758,202.1631137781172,539.3822521923823,443.374661100098,199.65039878394307,206.43975429627073,346.7527384960543,305.2511600294303,177.08623154926028,295.5655803206773,183.5732897736766,192.9086098680478,222.7808730030357,440.24278935998365,412.93746276116224,190.58172614022234,176.58629024330537,202.54326893520994,367.02079264786823,116.04468682821621,431.3303224034436,307.6625764202735,0.0,230.29496382477097,283.38677510060097,140.25623967991072,343.7811082939277,211.97155294875103,197.00693959660896,167.0573246809539,380.69245329534226,49.52250633508427,413.6602339299248,220.72576124895383,186.07698352307762,345.4928369060679,339.0552171538605,211.18362337131938,248.9520520039882,263.349611361805,70.2336604019891,41.526205476001465
395.5331689999108,308.2361315898171,441.60676642686,220.07965016016936,120.67073925222844,288.62926376807377,89.22059665471792,191.1429976416919,528.6343505232088,380.81457730138,533.3838911135181,294.408087581516,344.01515028552996,382.16162492810236,430.72302267959844,425.1295306717797,361.1337423179754,228.1899044952682,363.87011760227347,368.9187845480229,418.85276136670655,368.8442626918377,556.8989625168189,372.7402405426742,372.6565082209102,388.07132708544026,391.1421180687225,295.31428985518033,318.37358048976245,302.80376654385134,230.29496382477097,0.0,258.8854466932299,91.07649317611082,501.16196699851645,383.32037518217635,374.36416084782434,222.997608765404,173.6880391796813,181.39470085262815,225.8012032188873,397.10005902104183,386.76562311557984,249.48817576082175,514.7817392555146,212.4783345911274,339.69005589921676,204.29645168434382,162.74234922414465,207.1436797070431
